src_SA1_7DIG16,nbr_SA1_7DIG16,LENGTH
2100906,2135345,0.0973912879504
2100907,2100911,0.150465823032496
2100907,2100917,0.138255167278642
2100907,2101104,0.053309073752085
2100907,2101105,0.109755982564125
2100907,2101110,0.104502710089281
2100907,2101125,0.036784228874864995
2100907,2101216,0.138925137516815
2100907,2103110,0.12638037845424302
2100907,2123205,0.05812230397029
2100907,2123206,0.082480246088837
2100907,2135310,0.166387760377116
2100907,2135345,0.19460279011018697
2100908,2100910,0.13723937915776502
2100908,2104306,0.138207738944476
2100908,2135307,0.019819649415944
2100908,2135308,0.09948542972044999
2100908,2135733,0.07642424708883999
2100908,2136968,0.092462824657574
2100908,2136970,0.0120393540301
2100909,2100910,0.36483034200509706
2100909,2101202,0.27667610543855603
2100909,2103508,0.050735219665747004
2100909,2104306,0.055830370425940995
2100910,2104306,0.20472038773393803
2100910,2135308,0.086798068977099
2100911,2100917,0.08153218357525199
2100912,2100913,0.011656113809131
2100912,2100916,0.002712299822383
2100912,2100917,0.02172416490706
2100913,2100915,0.004612301484348
2100913,2100916,0.015254507247174
2100913,2100917,0.018775344472272
2100914,2100915,0.004352104464755999
2100914,2100916,0.007888672273181999
2100915,2100916,0.00496446815195
2100915,2100917,0.017528602404356004
2100917,2101216,0.10585876182397999
2100917,2101217,0.029304112327288998
2101001,2101002,0.037889942395644
2101001,2101003,0.012225722096431997
2101001,2101004,0.034463664538775
2101001,2101006,0.016592733264398
2101001,2101007,0.058593940975351
2101001,2101009,0.031647372063825
2101001,2101017,0.019332217277378
2101001,2101018,0.064300211562991
2101001,2101025,0.0
2101002,2101003,0.006234741961503
2101002,2101004,0.013505105909918998
2101002,2101005,0.001818172750998
