SA2_MAINCODE_2016,Tot_P_M,Tot_P_F,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Eng_only_P,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Lang_spoken_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size,Category
102011042,-0.3548209079,0.3802866485,-0.3710504615,-0.4590869896,-0.4653554375,-0.4635309492,-0.507147922,-0.5715054204,-0.4015764022,-0.2189240766,-0.3843906703,-0.5083328492,-0.5390017024,-0.6250872248,-0.604771155,-0.6240281206,-0.726086864,-0.4171994569,-0.6409240924,-0.6588022677,-0.0820505663,0.0840371872,-0.0948659299,0.6033953115,0.8456731839,0.8919923127,0.2490663762,1.9275522924,0.6916892636,1.7169986043,2.127181789,1.9919363252,2.1953884083,1.9859012901,2.0599645888,-0.3175780708,0.2841191913,-0.0073949285,-0.0696616433,0.2723003208,-0.0281518447,1.8167867989,1.8924691022,1.8577145138,-0.8084957928,-0.7754565983,-0.4581848431,0.5311679079,2.1687042461,1.3651454398,1.752321268,1.8454112703,1.7995846371,0.8006986448,1.0037096504,0.9708073569,-0.921084714,-0.9533235049,-1.0602642403,0.8722540224,1.1252155106,1.0655437924,-0.8724389139,-1.0429947272,-1.0324156194,0.171479947,0.6228029049,0.533501144,-0.0479799558,-0.404531039,-0.1650195862,-0.493917197,-0.4897427379,-0.6006244181,-0.6713533217,-0.7021913749,-0.7558123903,-0.93827753,-0.7738620574,-0.8305339151,-0.5658239397,-0.2825660214,-0.4399674966,-1.0329327833,-0.9977999721,-1.1027954289,0.225659774,1.2128952771,0.5339209807,1.0697941621,1.4361642566,1.3385706427,1.7707761159,2.4393071844,1.9879812105,0.497674095,0.7357758358,0.6389287889,-0.157063857,-0.4130612798,-0.3035103698,-0.0636396417,0.2789034065,0.1732862807,-0.1139442803,-0.0194010487,-0.0978111083,1.8462859523,-0.7498204939,-0.9629880537,-0.7308961569,-0.8595831034,-0.5472748431,-1.3162564829,-0.8949882705,0
102011043,-0.3612278065,0.3911645889,-0.0449682736,-0.1139125103,-0.0750844581,-0.0218804694,0.1748201645,0.0220040354,0.0965719942,0.0280352805,0.0842758777,-0.1735290565,-0.4797049971,-0.3876034094,-0.3519894852,-0.436955135,-0.4651846455,-0.4741576079,-0.5321864589,-0.668914334,-0.2222742365,-0.0985057995,-0.2799203854,0.0192824876,0.2328354068,0.1677625078,0.0928109955,1.008675913,0.3125028451,1.0801489881,1.4680573302,1.3385122066,2.1714144072,2.8345360033,2.6301949984,-0.3218108745,0.3028074535,-0.0023062307,-0.0706306527,0.2365668162,-0.0378887193,0.84525213,1.0869789061,0.9667420397,0.2137368515,2.4833126443,1.2905382613,1.2694471378,3.6341456144,2.8921507358,0.8706214722,1.1841605531,1.041979879,0.7269443695,1.068039353,0.9687130903,-0.8162116021,-0.9294096795,-0.9791213398,0.7720593518,1.0982536546,1.0002809018,-0.8230234858,-1.0550978422,-1.0078222628,0.1411840094,0.7050739833,0.5664700658,-0.0091973185,0.0775606468,-0.027763315,-0.0752811434,0.1793341395,-0.0322323699,-0.2330391254,-0.1446040472,-0.2022968983,-0.4495918867,-0.5976114568,-0.5425128924,-0.3780349273,-0.0641873277,-0.2325709063,-0.8531720094,-0.8582899028,-0.9279587227,0.3036231976,1.6724751981,0.7300107082,0.6959737329,1.0649061191,0.939356152,0.993104092,1.6764811161,1.2413068492,0.1060157989,0.1804349912,0.1395117431,-0.1783958722,-0.4951471043,-0.3322195995,-0.3196687812,0.1294147626,-0.0546337159,-0.0982537695,0.0330886826,-0.0744339343,0.8265590905,-0.7498204939,-0.7650072244,-0.6552957471,-0.6599671136,-0.5472748431,-0.9602656452,-0.372852821,0
102021044,-0.4135552006,0.4460727427,0.0717731749,0.1833721108,0.1429702041,0.1666810732,0.0958646523,0.0895648453,0.0773824634,-0.0787767489,-0.0011086682,-0.4434413615,-0.3626221541,-0.4704577978,-0.408644336,-0.4397579504,-0.4984340261,-0.4556142889,-0.4044538172,-0.5644893472,-0.1754780584,-0.1209915701,-0.2399619898,0.0267661468,0.7135208322,0.4628785182,0.0610983704,0.9159115771,0.2738362339,0.8230811882,1.4570285316,1.2140871232,1.8403344486,1.8817495026,1.8898989432,-0.4077415313,0.3559850624,-0.0301408059,-0.0482633805,0.2385772054,-0.0149371181,1.4200400379,1.4556433564,1.4441524346,0.607991348,0.0712184825,0.7402886038,0.3459192824,0.4712719629,0.8433044615,1.4261907742,1.4388060724,1.4273486767,1.156116753,1.4853790509,1.4193967768,-1.1837831058,-1.3673882762,-1.4348954792,1.0084953746,1.3306557795,1.2503691407,-0.9959230099,-1.2472553524,-1.2048162201,0.2769880946,0.9115734698,0.8077013266,0.8250379109,0.7598366497,0.7861806402,0.1930270714,0.1208994298,0.1032943172,-0.2766390425,-0.3365023163,-0.340484431,-0.8055054925,-0.6935798726,-0.7389593225,-0.6740059357,-0.4201520287,-0.5839207309,-1.2776016077,-1.1517987236,-1.3203487362,0.3088277415,1.2332531278,0.6118550407,1.2289715734,1.5898856396,1.5046094931,1.0871821126,2.1339470025,1.5117559167,0.306292002,0.4716291488,0.3926936458,-0.1840750853,-0.4824797175,-0.3386788097,-0.2136636431,0.2805401992,0.0987353069,-0.1341577774,-0.0674075022,-0.1253515454,0.6226137181,-0.7498204939,-0.7342102065,-0.6552957471,-0.6730805728,-0.5472748431,-0.9282453053,-0.1988076712,0
102021045,-0.2284237636,0.2515822604,0.6502206641,0.7046164189,0.7806721798,0.8430579532,1.069430773,0.9711361343,0.960776977,0.5326837191,0.9313227811,0.0506542578,0.4341569592,0.2322051554,-0.4113945289,-0.195497757,-0.356718444,-0.3605181721,-0.231368676,-0.4048938612,-0.1287788923,0.0698152144,-0.1376220944,-0.314623655,-0.1283118957,-0.2446934992,-0.100592837,-0.0684630089,-0.1158012451,-0.0696384969,-0.2083887128,-0.1459580829,-0.7431169026,-0.6847329772,-0.7078162635,-0.1923888541,0.2518574336,0.0769073301,-0.076731734,-0.0398589273,-0.0882249013,3.5803816537,3.5400319716,3.6009344439,4.1303605812,4.6226625725,4.9757352281,2.8301295691,2.0154330862,3.5689675728,3.7226995094,3.5962576027,3.7119010752,1.3599184448,1.4676047604,1.512878311,-1.2037233201,-1.4196864791,-1.4757510431,1.1028529184,1.2981284392,1.2806962131,-0.9540878486,-1.2036305929,-1.1585969622,0.4669213175,0.829588455,0.8842725237,1.6728059565,0.601582966,1.1082105195,0.8086306074,1.0523848758,0.9293745724,0.1219837865,0.324489839,0.2350984848,-1.0581265086,-0.612478991,-0.8210762375,-0.8273239247,-0.0925849955,-0.5047233479,-1.7509223639,-1.6166433297,-1.827933955,0.3605604357,2.1622585769,0.9126631706,1.5805829959,1.7451549391,1.7772394711,2.1555124603,2.4476124256,2.1733869532,0.626080686,0.447437188,0.5636618872,-0.1954808091,-0.4918028583,-0.3201599707,0.2498514794,0.4865710913,0.4809593208,-0.1742763451,-0.3561116507,-0.2217473302,-0.8050038885,-0.9763180234,-0.879396148,-0.6174955422,-0.9368068075,-0.5472748431,-0.9207111077,0.3233277784,0
102021046,-0.0797649656,0.0921773186,0.0573450453,-0.3918160125,-0.1344470716,-0.065447482,-0.2166928923,-0.1905563621,-0.2841381575,-0.280202317,-0.3705860455,-0.3139101488,-0.4548043577,-0.4599454712,-0.5322155936,-0.5193604658,-0.6253776289,-0.5826658324,-1.0102240659,-0.9703714188,-0.1019557869,-0.1089248796,-0.1693302724,0.6547017584,0.8143674606,0.9345833316,0.195885822,1.9594922008,0.6484295832,2.4962076879,1.6305732012,2.0438180934,1.2356964859,0.4582288742,0.7605672423,-0.1662828645,-0.145381631,-0.1823745207,-0.0028026334,0.580466206,0.0835039559,2.665781571,2.4293390175,2.5508165394,1.2622648193,1.9971126749,1.0290216667,1.0994458103,4.0353383119,2.7258434972,2.6563040288,2.572254067,2.613545989,1.3060508793,1.2796950043,1.3824293418,-1.1593883564,-1.4270704033,-1.4551903032,1.1683714608,1.2222551663,1.2747720641,-1.0021134262,-1.2737307607,-1.2206095995,0.5239264699,0.6436907861,0.7980256827,0.6610460139,0.6320748056,0.5697190959,-0.0765776102,-0.2851270091,-0.2292830247,-0.7468834975,-0.8539191596,-0.8837049687,-0.8798470425,-0.7104281883,-0.7769955562,-0.8403417956,-0.6415463887,-0.8086500731,-1.6094248064,-1.5962752189,-1.7399636721,0.2670162196,1.9719563242,0.7613076641,1.7937189186,1.9519067251,2.0040771942,2.5797453414,2.3664145685,2.338053542,1.0226814834,0.6373398062,0.8467011597,-0.1814585678,-0.4642757773,-0.304910777,0.1964937756,0.1408944929,0.2223707822,-0.1439510264,-0.2736181991,-0.1776413334,1.4383952076,-1.0444375812,-1.0201825155,-0.9576973863,-1.0562849911,-0.5472748431,-1.3821807121,-0.7209431207,0
102021047,-0.2308293444,0.2521012049,-0.1062533678,0.1046353376,-0.0339966545,0.3847068484,0.5034798114,0.4097092172,0.214851727,0.261532523,0.3188437128,-0.1705664284,-0.2871845345,-0.2720016447,-0.4285104777,-0.442461363,-0.5155171977,-0.3802420672,-0.4711802925,-0.5371962523,-0.0479635317,0.2937421636,-0.0005217248,0.3359270205,0.6094503837,0.5861701138,-0.0265861128,0.4498240741,0.0787147754,0.5964744419,0.4568191771,0.5388812566,0.7366348799,0.5876637989,0.6512474318,-0.2533977764,0.1522645035,-0.0443344098,-0.0380609845,0.2361447489,-0.0080411377,1.2892911368,1.341739084,1.3482816617,-0.0471627907,0.6807693851,0.5628110844,1.1367285872,1.5888002593,1.9492803399,1.3083686077,1.4163651614,1.3616040296,1.263336194,1.4912750593,1.4734512162,-1.0879898911,-1.349991519,-1.3632788839,1.1319172706,1.3443993895,1.3220807632,-0.9701896718,-1.2307262791,-1.1807311226,0.4771353327,0.8755663261,0.9247445635,0.4656465469,0.8994466558,0.6656226161,0.4237197691,0.5665720657,0.4652993215,-0.0570418263,0.3225513733,0.1426248921,-0.5827385178,-0.4850482373,-0.5534700593,-0.6101586667,-0.2686720256,-0.4569227076,-1.0939729291,-0.9924341417,-1.1344397021,0.2348374937,1.619235742,0.64536482,1.3582262812,1.5031432677,1.5310768401,1.3893431863,1.595529796,1.4050248043,0.0475686132,-0.1224775388,-0.0642667294,-0.1769257584,-0.5321480884,-0.3560154231,0.064927534,0.3298223196,0.2808128466,-0.1570063354,-0.2762262026,-0.1895907796,0.4186683457,-0.6970278366,-0.4086417316,-0.5040949275,-0.3918697259,-0.5472748431,-0.513864436,-0.0247625213,0
102021048,-0.2749799505,0.3010894902,-0.2141087131,-0.1735552236,-0.2384345416,0.1515935371,0.0078289624,0.0383456522,0.0963846986,0.0377531144,0.0839453516,-0.0774798689,-0.007491611,-0.0621636012,-0.4855800832,-0.4642376737,-0.5615304925,-0.651351968,-0.8081709863,-0.9359385397,-0.0931703676,-0.1440617159,-0.173188729,0.2474607442,0.5135133083,0.4692375016,0.0874008411,1.1660269046,0.3544917923,1.5004288196,1.6256274861,1.6076317736,1.5945716251,1.5575818585,1.5963520032,-0.2639716414,0.2315425034,-0.0004894721,-0.0561077977,0.1780101933,-0.033335395,2.4226130168,2.3699380631,2.4006457839,1.306528094,1.5844037595,2.3220065666,1.833009041,2.6764757416,2.6101698737,2.4142562161,2.3881106635,2.4185153638,1.0495542855,1.2067904347,1.2085433831,-1.1331600933,-1.3127235989,-1.3751726279,0.9440991247,1.1682429146,1.1260357582,-0.9522799832,-1.197416394,-1.1541070471,0.2424597197,0.6602470975,0.6123011706,0.2705922831,0.0053584638,0.12419175,0.0315788064,-0.0530429417,-0.071669098,-0.4320657945,-0.4792375041,-0.4769771093,-0.8580995318,-0.5944718966,-0.7250465189,-0.8021235695,-0.3285338737,-0.6107315288,-1.613957956,-1.5784022467,-1.7304590459,0.3444247556,1.5284554991,0.7266789113,1.3287517825,1.6602472816,1.5944300828,2.1030797602,2.4912129809,2.1598353522,0.8992638152,0.8263719678,0.885951105,-0.182390932,-0.4607004148,-0.3327388439,-0.1797191246,0.1302285051,0.0207172464,-0.1023861414,-0.0202044672,-0.0897873041,1.0305044628,-1.1176661058,-1.0289816635,-0.8972170584,-0.977604236,-0.5472748431,-1.2955374394,-0.372852821,0
102021049,0.0730257356,-0.0826519521,-0.2911874397,-0.5326260017,-0.42997525,0.3364098653,0.5065527962,0.3701685628,0.6789662682,0.8644166171,0.9493352658,-0.2883097198,-0.5767887122,-0.5767195747,-0.8169354074,-0.7599817919,-0.9313836633,-0.1881893993,-0.2185243205,-0.2833586964,0.3429130716,0.9595912637,0.5595364783,1.1488154309,0.9947586304,1.3285705588,0.028256198,0.0184152133,0.01926356,-0.1885883488,-0.5201638424,-0.4566909942,-0.7211271175,-0.9424986967,-0.8301833458,0.0218374019,-0.1778983983,-0.0709713281,-0.0261901352,0.1877058388,-0.0085780596,0.4360968171,0.6038118671,0.5787788355,-0.8084957928,-0.7754565983,-0.9629557984,4.2574338695,-0.6389360658,1.8938576703,0.4867400437,0.645559975,0.5903619957,1.2363628483,1.0992835214,1.2427419247,-1.1129275236,-1.4589604285,-1.4414379382,1.115806103,1.0350365945,1.1399492171,-0.9873177444,-1.2642720635,-1.2097197646,0.4906344957,0.3720092589,0.5697093942,0.663700479,-0.7411784273,-0.01850616,0.2232571025,0.3617269615,0.211074841,0.4381985324,1.4919822078,1.0309889391,-0.6805557162,-0.5164994182,-0.6520654484,-0.4890788854,-0.4404575532,-0.4593317805,-0.859247121,-0.6672610136,-0.8509150874,0.1924524738,0.1490967502,0.1832745208,1.2610718603,0.9097203017,1.1991002995,0.9424984273,0.4278003767,0.6002141163,-0.0377131727,-0.479003966,-0.3082558832,-0.2254763319,-0.2966166038,-0.3151354682,-0.2082924881,-0.2360105116,-0.2294923689,0.0187790641,0.1847196156,0.0510968131,1.0305044628,0.045475343,-0.2458574942,-1.0332977961,0.1414109476,-0.5472748431,0.3827050811,0.4973729282,0
102021050,-0.2068974232,0.2287847089,-0.6472343888,-0.3616364691,-0.6002435622,-0.2068389916,-0.4146637626,-0.3768278733,-0.2890372842,-0.0858423137,-0.2143426815,-0.3468998958,-0.5274351204,-0.5018959149,-0.5984169548,-0.7516329828,-0.7975283741,-0.9493511491,-1.2064924408,-1.3648228969,-0.153992176,-0.1359275252,-0.221653669,0.37850731,0.7113844392,0.6668781971,0.451395126,3.0107832059,1.1373338449,3.78615436,2.6170179552,3.1806221233,1.0704249308,0.2827770021,0.5230606369,-0.2833734088,0.0557586724,-0.1354187803,-0.0008182188,0.4465184875,0.057202084,1.4873981165,1.8016021727,1.6903372679,0.2812014238,3.0457577191,2.531172986,0.8839719173,0.7275888409,1.4482160729,1.5557834129,1.8761130345,1.7013270153,1.2175861203,1.3328953472,1.3661801823,-1.1395671736,-1.3550059385,-1.3986831161,1.1450179262,1.3153092751,1.3128141054,-1.0176989133,-1.2771667483,-1.2322539105,0.4865965507,0.820138654,0.8904772765,-0.3961041383,0.4181067604,-0.004788912,-0.1829098355,-0.3808577997,-0.3699994766,-0.5388566153,-0.5064344121,-0.5757507965,-0.962602393,-0.8365107007,-0.9030984296,-0.9750917204,-0.7004647019,-0.8938919418,-1.6892579388,-1.6880267647,-1.8336443309,0.2410638103,1.6541652152,0.6503347745,2.0689387208,2.2520050106,2.3108617845,3.0162356454,3.3983855033,3.006571638,0.7504366549,0.499204791,0.6468162582,-0.2100340077,-0.5439705757,-0.3852463867,0.049674035,0.3229655561,0.2679742588,-0.160640371,-0.3386590871,-0.2059591397,2.2541766971,-1.11085415,-1.0817765513,-0.8820969765,-1.0708555013,-0.5472748431,-1.4349200954,-0.7209431207,0
102021051,-0.0294059604,0.0512460496,-0.2230900915,-0.6042432936,-0.4115650172,0.6660707193,0.6175331094,0.658469633,0.463826649,0.0599547019,0.3054152455,0.1927857427,0.2212867657,0.2162102985,-0.3520587347,-0.4328908848,-0.4488229945,-0.5267408232,-0.3264418411,-0.5981636168,0.1204597704,0.6560224834,0.2625394568,0.486315079,0.8310686312,0.8479582928,-0.010778529,0.0736842404,0.0004552854,-0.169354922,-0.5872467725,-0.4373007806,-0.637515619,-0.7701589066,-0.7181646178,0.0055643827,0.0315408401,0.0553879806,-0.0680339824,-0.0112366309,-0.078323094,0.5658281667,0.8038150161,0.6632032808,-0.8084957928,-0.7754565983,-0.9629557984,-0.6530810495,-0.6389360658,-0.8021024388,0.5046940724,0.633035711,0.5874876891,1.2645068738,1.1268643336,1.2808195631,-0.9705933861,-1.1177065614,-1.1732294813,1.1874185222,1.16012039,1.2466717552,-0.9308225583,-1.1491497632,-1.1167645992,0.5654594046,0.636218654,0.823523077,0.8055540438,0.5609274813,0.8933407686,0.6300135852,0.573923397,0.5814855821,0.4143885927,0.0253960144,0.1939316752,-0.2619978946,-0.0753097465,-0.0727152958,-0.1972016884,0.1594729552,-0.0396249221,-0.5855517018,-0.4427107399,-0.5582161644,0.3785177563,0.8754404916,0.5795151267,0.9076645612,1.0558346579,1.0530574064,0.5931086603,0.3822776084,0.4767737375,-0.2280813049,-0.3723917239,-0.3440643887,-0.191353714,-0.5290174306,-0.3152224296,0.3300311434,0.2735650115,0.3717616569,-0.1598655849,-0.2906559076,-0.1969202445,0.2147229733,-0.6357202346,-0.1006715527,-0.7308961569,-0.0698614503,-0.5472748431,-0.1315039067,0.1492826285,0
102021052,0.0680318043,-0.0729639975,-0.3676564861,-0.4034512869,-0.4182046959,0.268790197,0.0586957197,0.1479799492,0.0054535886,0.0534454349,0.0061018247,-0.0967936014,-0.5487209724,-0.3828691056,-0.6771789768,-0.6191174572,-0.7757720868,-0.4540421469,-0.6531763636,-0.6930430553,-0.013879712,0.064083012,-0.03068248,0.6391526601,0.5782014592,0.7616040575,0.3833380336,2.0603341038,0.8362013903,1.4625977828,0.5786578537,0.9706775236,0.3573562667,-0.4668559306,-0.2836704619,-0.0704558324,-0.1778870356,-0.1340614865,0.0297063956,0.2220177529,0.0546643285,1.6819923399,2.1976971569,1.9204016268,1.218250937,1.8089576879,0.6617410843,2.2057103896,1.9026872803,3.9064797409,1.7543592381,2.2467851584,1.9637251847,1.5110495638,1.3383817435,1.5195085584,-1.1110670736,-1.4365618629,-1.4277558836,1.2798282318,1.2155723489,1.3245292847,-0.9546343629,-1.2359915364,-1.1735198328,0.8028594574,0.6967652465,1.023546969,-0.0361668025,1.0689369368,0.7470249615,0.3170219396,0.0860237444,0.1840934824,-0.5903979304,-0.317227611,-0.4875170524,-0.9376211826,-0.9457343603,-0.9657975363,-0.7986044063,-0.7980025194,-0.83313508,-1.5690169602,-1.5274103736,-1.6800660195,0.2924264264,1.7520115843,0.6770223662,2.2959663671,2.037888327,2.3198694279,2.9325936553,2.3655126158,2.4899951627,0.232167013,0.2827625214,0.2720184792,-0.15367273,-0.4362150705,-0.3298775195,0.3813618439,0.1819044865,0.3615558462,-0.1780925392,-0.3893543543,-0.2322398919,1.2344498352,-0.9763180234,-0.9101931659,-0.7308961569,-0.9120369401,-0.5472748431,-1.0412582696,-0.372852821,0
102021053,-0.2724751613,0.3034843426,-0.3303192045,-0.2945829294,-0.360938586,-0.3561339865,-0.4424002126,-0.4756032773,-0.4483753669,-0.2498694522,-0.4317006358,-0.5034671314,-0.3794273687,-0.5250748809,-0.400205075,-0.4550485545,-0.5006917962,-0.4919047894,-0.5731980086,-0.6921180373,-0.045765706,-0.0186815062,-0.0946086017,0.4134499508,0.8328505175,0.7792897225,0.2644980238,1.9029498789,0.6952506826,1.8161959741,1.5563217823,1.7108526438,1.0817486027,0.8989500898,0.9838754576,-0.3439767914,0.1755671869,-0.1020845011,-0.0052295217,0.3298229347,0.0337086755,1.6269179534,1.7381665211,1.7102058172,-0.0260657425,0.9705484874,0.6050871601,0.8184426138,1.6505240923,0.4097365928,1.5497032998,1.7562606612,1.6822185918,1.0009973052,1.1557525108,1.1546256622,-1.0945329718,-1.2476006717,-1.3184902171,0.8821542498,1.0979923062,1.0557321803,-0.9085145549,-1.1161938459,-1.0887883399,0.2402213138,0.6530563116,0.6050510599,-0.4839018318,-0.2291879206,-0.2840967094,-0.4218718857,-0.5654075704,-0.6017533948,-0.7703272707,-0.8850411525,-0.8848589914,-0.8981023396,-0.8233530806,-0.8859606614,-0.6424508039,-0.4652506009,-0.570466734,-1.2179191008,-1.2756632023,-1.3509282939,0.145839075,1.1073489439,0.4155664973,1.2569566624,1.7785932723,1.6222030206,1.853656206,2.1819323994,1.903599597,0.477460286,0.626345804,0.5628455271,-0.1866684512,-0.4910039457,-0.3406948277,-0.1700217337,0.2332744562,0.0930988456,-0.077676278,0.002952879,-0.0655139762,1.4383952076,-0.6612650688,-0.8441995561,-0.8820969765,-1.048999736,-0.5472748431,-1.4217352496,-1.0690334204,0
102021054,-0.1686262472,0.1776072107,-0.2215755396,-0.3140516257,-0.2858812493,-0.4360538557,-0.595735273,-0.6028277908,-0.6547275921,-0.2616929374,-0.5522509445,-0.3228045782,-0.4430759937,-0.4588639296,-0.5192771861,-0.6039881636,-0.6616563589,-0.7315847437,-1.061450823,-1.1311720251,-0.1423431405,-0.4547557672,-0.3118793031,0.7843835847,0.7955494429,0.9951406175,0.3422183886,1.8389117991,0.7391898849,2.4245117947,2.6840783795,2.6429033129,2.6148087943,2.2669796003,2.4244824013,-0.2200050434,0.1167701708,-0.0457946976,-0.0223996579,0.1441602238,-0.0083532986,2.0844449334,1.7058516192,1.951857807,4.3749522909,0.7498591748,2.1534434538,-0.6530810495,3.8612449485,1.0505585695,2.1747848351,1.7764118694,1.9897053417,1.1465534127,1.1498309081,1.2290114339,-1.1723523501,-1.3852048758,-1.4402038988,1.0027048331,1.1228163151,1.1346947719,-0.986116771,-1.2616324089,-1.2077540056,0.3316470795,0.545329554,0.5895426638,0.0001252884,-0.4813611205,-0.2426104808,-0.5110390484,-0.6314045074,-0.6680598174,-0.9474607006,-1.0681600375,-1.097683652,-0.8837839287,-0.6447368853,-0.7612424856,-0.739028755,-0.5233334036,-0.6555371491,-1.5381299094,-1.6217129956,-1.7119653712,0.1562267151,1.1349110748,0.4408467559,1.6596723599,1.9084303056,1.9066597012,2.0149915053,2.1557289009,1.9440821178,0.8517777729,0.8322964632,0.8791483801,-0.1491953771,-0.5193336812,-0.315819265,-0.3017942517,-0.0478423872,-0.1547882941,-0.0647074867,0.1312852009,-0.0260108856,2.0502313247,-0.806019129,-0.9541889057,-1.0332977961,-0.9950888483,-0.5472748431,-1.4462213919,-0.8949882705,0
102021055,-0.1426048128,0.1604511379,0.3414979316,0.1647750175,0.3363393375,0.5870565028,0.5660487207,0.584863401,0.5297330565,0.2626718839,0.476727885,-0.3264595855,-0.2145536964,-0.3081502601,-0.2511788619,-0.2776807446,-0.3081839404,-0.3176694746,0.0946113537,-0.2330101708,-0.1370708923,0.1613848817,-0.1149584815,0.0099127819,0.030907231,0.0097494708,-0.124679773,0.498886769,-0.0127843183,1.1365964001,-0.0245335184,0.5385911598,0.0140229606,-0.3053148526,-0.2748680496,-0.1080562425,0.1811787375,0.0746526598,-0.0748084681,-0.0603479087,-0.0892022621,1.2809485585,0.8398415864,1.0782697817,1.3959703817,-0.7754565983,0.36241616,-0.6530810495,-0.6389360658,0.9050521837,1.2208491153,0.834598179,1.0816096019,0.8467012048,0.9437009518,0.9635114811,-0.7963172506,-0.8805396337,-0.9429458077,0.7527634817,0.9408896478,0.9029141425,-0.7356485441,-0.9369572932,-0.9010007939,0.2319738226,0.5337378315,0.5140219826,1.2726132571,-0.1804097525,0.7139311068,0.4606939241,0.6683508711,0.5293013283,0.4965241323,0.3635004455,0.5002810663,-0.7853442843,-0.3905543023,-0.5188782551,-0.4685555199,0.1943320386,-0.1163520816,-0.9274293543,-0.7658273399,-0.9177656016,0.215859068,1.3584911397,0.5717569584,0.8763760708,1.0671230841,1.0493184555,0.9547792142,1.1973656241,0.9942709225,-0.2442939509,-0.4747015246,-0.3974614249,-0.202046373,-0.5898659485,-0.3882469876,0.060501206,0.2978975,0.2494703703,-0.1165447438,-0.2378292276,-0.1463446482,-0.1931677714,-0.6357202346,-0.3910434357,-0.4284945178,-0.3802133177,-0.5472748431,-0.4196869657,0.1492826285,0
