"SA1_id","vote_pc"
"3142317","39.966493"
"5109226","29.068146"
"6101308","42.172739"
"6101519","35.786348"
"3142021","40.026012"
"6101112","62.313300"
"3145711","37.387500"
"6109105","45.800524"
"3108907","39.243372"
"5113518","57.369108"
"3123609","36.789249"
"2121404","51.662432"
"2138620","49.858829"
"3119111","41.119282"
"4110215","57.490644"
"3104205","56.162201"
"2133402","73.141538"
"6103307","26.314725"
"2134122","68.118783"
"2136211","63.592992"
"4103106","69.335691"
"2126046","40.401032"
"3136810","53.887974"
"2102618","52.786986"
"4106817","44.358323"
"3113610","45.526162"
"3152022","40.652137"
"2118307","51.812597"
"4111124","48.326928"
"5121102","38.306052"
"2110918","60.313471"
"3112710","45.757982"
"2131912","49.544579"
"8102606","64.255290"
"4110007","63.663592"
"3121709","54.224901"
"3125515","41.662477"
"3136606","55.343010"
"2123512","53.109330"
"5107802","37.838355"
"3131935","65.994999"
"4101214","37.307026"
"6106708","58.065604"
"2124707","71.823580"
"2104726","61.279469"
"4110808","54.505102"
"5114101","41.290146"
"3107621","54.846451"
"2142609","42.124681"
"3115111","46.517883"
"3133207","60.869565"
"6103909","55.062585"
"3111705","50.575444"
"3106802","55.669888"
"4106107","47.244363"
"2127814","41.176470"
"4101110","39.562800"
"6109101","56.017830"
"3131419","65.077165"
"2120734","53.035001"
"3100606","42.362998"
"8102302","65.584557"
"2114838","35.531733"
"2117814","38.600364"
"3136636","54.601596"
